Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
17.08.2024 19:10:00,984.69,26.43,300.9,16.31,53.8,34.53,18.58,15.95,11.82,18.87,1136.86,1.66,2.24,281.9,0,0,16.03,34.52,46.18,38.93,413.1
17.08.2024 19:20:00,984.79,26.11,300.57,17.47,58.99,33.89,19.99,13.9,12.72,20.3,1137.57,1.42,2.77,227.1,0,0,15.19,26.28,36.05,38.51,418.3
17.08.2024 19:30:00,984.86,25.15,299.6,18.13,65.12,32.01,20.85,11.17,13.27,21.17,1140.93,1.79,3.33,227.9,0,0,3.6,10.41,14.27,38.1,423.7
17.08.2024 19:40:00,984.97,24.49,298.93,18.06,67.44,30.78,20.76,10.02,13.21,21.07,1143.63,1.4,2.27,206.1,0,0,0.05,4.16,7.38,37.69,425
17.08.2024 19:50:00,985.13,24.24,298.67,18.02,68.27,30.32,20.7,9.62,13.17,21.01,1144.81,1.11,2.37,195.7,0,0,0,1.25,2.16,37.27,425.7
17.08.2024 20:00:00,985.28,24.06,298.47,18.06,69.17,29.99,20.75,9.25,13.2,21.06,1145.65,0.61,2.18,279.3,0,0,0,0,0,36.85,426.4
17.08.2024 20:10:00,985.33,23.91,298.32,18.15,70.19,29.73,20.86,8.86,13.28,21.17,1146.24,0.83,1.83,341.4,0,0,0,0,0,36.46,426.5
17.08.2024 20:20:00,985.4,23.68,298.08,18.14,71.14,29.32,20.86,8.46,13.27,21.17,1147.21,0.77,1.6,241.7,0,0,0,0,0,36.09,428.6
17.08.2024 20:30:00,985.4,23.38,297.78,18.46,73.9,28.79,21.28,7.51,13.54,21.59,1148.19,3.41,6.06,19.61,0,0,0,0,0,35.72,430.4
17.08.2024 20:40:00,985.56,22.86,297.24,18.64,77.14,27.9,21.52,6.38,13.7,21.84,1150.28,4,6.52,18.87,0,0,0,0,0,35.35,432.5
17.08.2024 20:50:00,985.69,22.33,296.7,18.53,79.11,27.02,21.37,5.64,13.6,21.68,1152.57,4.73,6.62,21.94,0,0,0,0,0,34.9,432.8
17.08.2024 21:00:00,985.78,21.98,296.34,18.51,80.7,26.45,21.34,5.1,13.58,21.65,1154.05,4.99,7.14,17.31,0,0,0,0,0,34.41,433.5
17.08.2024 21:10:00,985.96,21.74,296.08,18.47,81.7,26.06,21.29,4.77,13.54,21.6,1155.23,3.91,4.96,17.66,0,0,0,0,0,33.91,432.2
17.08.2024 21:20:00,986.01,21.52,295.86,18.45,82.7,25.72,21.27,4.45,13.53,21.57,1156.16,3.85,5.54,21.14,0,0,0,0,0,33.42,433.1
17.08.2024 21:30:00,986.06,21.21,295.54,18.26,83.3,25.23,21.02,4.21,13.37,21.32,1157.55,4.87,7.04,12.72,0,0,0,0,0,32.97,432.6
17.08.2024 21:40:00,986.09,21,295.33,17.98,82.9,24.91,20.65,4.26,13.13,20.94,1158.58,4.9,7.36,13.53,0,0,0,0,0,32.53,431.7
17.08.2024 21:50:00,986.11,20.79,295.12,17.62,82.1,24.59,20.19,4.4,12.83,20.47,1159.63,5.38,7.16,15.36,0,0,0,0,0,32.09,430.6
17.08.2024 22:00:00,986.14,20.61,294.93,17.58,82.8,24.32,20.14,4.18,12.8,20.42,1160.4,5.02,7.02,14.62,0,0,0,0,0,31.67,431.4
17.08.2024 22:10:00,986.1,20.46,294.79,17.47,83,24.1,20,4.1,12.71,20.28,1161.01,3.7,5.82,11.43,0,0,0,0,0,31.27,431.1
17.08.2024 22:20:00,986.01,20.34,294.68,17.43,83.4,23.92,19.95,3.97,12.68,20.23,1161.4,3.34,4.79,8.25,0,0,0,0,0,30.9,430.9
17.08.2024 22:30:00,985.96,20.19,294.53,17.42,84.1,23.7,19.93,3.77,12.67,20.21,1161.94,2.9,4.77,1.03,0,0,0,0,0,30.56,431.3
17.08.2024 22:40:00,985.95,20.04,294.38,17.4,84.8,23.48,19.91,3.57,12.66,20.19,1162.54,2.46,3.71,346.9,0,0,0,0,0,30.26,431.5
17.08.2024 22:50:00,985.84,19.89,294.24,17.39,85.5,23.26,19.89,3.37,12.64,20.17,1163.01,2.3,3.24,343.1,0,0,0,0,0,29.99,431.6
17.08.2024 23:00:00,985.78,19.79,294.14,17.38,86,23.12,19.88,3.24,12.64,20.17,1163.34,2.3,3.3,344.3,0,0,0,0,0,29.73,431.6
17.08.2024 23:10:00,985.71,19.65,294.01,17.35,86.6,22.92,19.85,3.07,12.62,20.13,1163.83,1.73,2.34,343.4,0,0,0,0,0,29.5,432.5
17.08.2024 23:20:00,985.63,19.65,294.01,17.34,86.5,22.92,19.82,3.09,12.61,20.11,1163.74,2.36,3.58,355.7,0,0,0,0,0,29.29,431.1
17.08.2024 23:30:00,985.5,19.69,294.07,17.34,86.3,22.97,19.83,3.15,12.61,20.12,1163.43,2.16,3.04,357.2,0,0,0,0,0,29.07,431.5
17.08.2024 23:40:00,985.44,19.57,293.95,17.35,87,22.8,19.84,2.96,12.62,20.13,1163.83,2.26,4.02,356.8,0,0,0,0,0,28.88,431.4
17.08.2024 23:50:00,985.36,19.44,293.83,17.35,87.7,22.62,19.84,2.78,12.62,20.13,1164.25,1.79,2.49,358.7,0,0,0,0,0,28.7,432.1
18.08.2024 00:00:00,985.3,19.35,293.74,17.35,88.2,22.49,19.84,2.65,12.62,20.14,1164.53,2.1,2.59,346.1,0,0,0,0,0,28.53,432
18.08.2024 00:10:00,985.2,19.26,293.66,17.35,88.7,22.37,19.84,2.53,12.62,20.14,1164.77,2.1,2.69,346,0,0,0,0,0,28.39,433
18.08.2024 00:20:00,985.14,19.13,293.53,17.33,89.3,22.19,19.81,2.37,12.61,20.11,1165.23,2.01,2.67,341.7,0,0,0,0,0,28.21,431
18.08.2024 00:30:00,985.09,19,293.41,17.29,89.8,22.01,19.76,2.24,12.57,20.06,1165.71,1.86,2.51,348.4,0,0,0,0,0,28.05,430.6
18.08.2024 00:40:00,985.06,18.9,293.31,17.26,90.2,21.87,19.73,2.14,12.55,20.03,1166.09,1.99,2.7,358.4,0,0,0,0,0,27.91,431.5
18.08.2024 00:50:00,985.14,18.8,293.2,17.25,90.7,21.74,19.71,2.02,12.54,20.01,1166.59,1.39,1.96,350.8,0,0,0,0,0,27.78,432.9
18.08.2024 01:00:00,984.99,18.78,293.2,17.37,91.5,21.71,19.86,1.85,12.64,20.17,1166.43,2,2.67,8.72,0,0,0,0,0,27.68,432.7
18.08.2024 01:10:00,984.94,18.67,293.09,17.48,92.8,21.56,20.01,1.55,12.73,20.31,1166.74,1.95,3.49,13.59,0,0,0,0,0,27.61,436.3
18.08.2024 01:20:00,984.9,18.64,293.06,17.55,93.4,21.52,20.1,1.42,12.79,20.41,1166.77,2.07,3.77,23.46,0,0,0,0,0,27.55,437
18.08.2024 01:30:00,984.92,18.56,292.98,17.64,94.4,21.41,20.21,1.2,12.86,20.52,1167.07,2.45,3.54,34.88,0,0,0,0,0,27.51,436.4
18.08.2024 01:40:00,984.91,18.41,292.83,17.74,95.9,21.21,20.34,0.87,12.95,20.65,1167.6,2.48,3.42,13.5,0,0,0,0,0,27.47,436.8
18.08.2024 01:50:00,984.97,18.43,292.85,17.78,96,21.24,20.39,0.85,12.98,20.7,1167.57,1.84,2.4,7.8,0,0,0,0,0,27.43,437.2
18.08.2024 02:00:00,984.83,18.48,292.91,17.78,95.7,21.3,20.39,0.92,12.98,20.7,1167.2,1.76,2.23,12.92,0,0,0,0,0,27.4,437.7
18.08.2024 02:10:00,984.59,18.53,292.98,17.78,95.4,21.37,20.39,0.98,12.98,20.71,1166.71,2.29,3.22,29.73,0,0,0,0,0,27.38,436.9
18.08.2024 02:20:00,984.48,18.49,292.95,17.81,95.8,21.32,20.42,0.9,13,20.74,1166.73,1.47,2.47,12.17,0,0,0,0,0,27.37,435.9
18.08.2024 02:30:00,984.45,18.56,293.02,17.88,95.8,21.41,20.51,0.9,13.06,20.84,1166.37,1.67,2.38,28.8,0,0,0,0,0,27.36,438.8
18.08.2024 02:40:00,984.42,18.55,293.01,17.93,96.2,21.4,20.58,0.81,13.11,20.91,1166.34,2.29,3.03,39.28,0,0,0,0,0,27.36,438.5
18.08.2024 02:50:00,984.41,18.45,292.91,17.93,96.8,21.26,20.58,0.68,13.11,20.91,1166.73,2.2,2.96,48.72,0,0,0,0,0,27.37,435.7
18.08.2024 03:00:00,984.34,18.38,292.85,18.03,97.8,21.17,20.71,0.47,13.19,21.03,1166.87,1.56,2.55,59.44,0,0,0,0,0,27.37,436
18.08.2024 03:10:00,984.29,18.31,292.78,18,98.1,21.08,20.68,0.4,13.17,21.01,1167.1,2.19,3.12,27.89,0,0,0,0,0,27.37,436.5
18.08.2024 03:20:00,984.24,18.17,292.65,18.06,99.3,20.89,20.75,0.15,13.22,21.08,1167.57,1.28,2.2,37.14,0,0,0,0,0,27.37,436.7
18.08.2024 03:30:00,984.25,18.14,292.62,18.12,99.9,20.85,20.83,0.02,13.27,21.17,1167.67,0.96,1.65,71.02,0,0,0,0,0,27.37,436.9
18.08.2024 03:40:00,984.14,18.12,292.6,18.12,100,20.83,20.83,0,13.27,21.16,1167.62,1.15,1.89,70.68,0,0,0,0,0,27.37,437.5
18.08.2024 03:50:00,984.01,18.11,292.61,18.11,100,20.82,20.82,0,13.26,21.15,1167.51,1.04,1.7,53.21,0,0,0,0,0,27.37,438.2
18.08.2024 04:00:00,983.91,18.11,292.61,18.11,100,20.82,20.82,0,13.27,21.16,1167.39,1.22,2.06,20.42,0,0,0,0,0,27.37,438.9
18.08.2024 04:10:00,983.79,18.19,292.7,18.19,100,20.92,20.92,0,13.33,21.27,1166.88,1.8,2.69,28.77,0,0,0,0,0,27.37,439.1
18.08.2024 04:20:00,983.68,18.21,292.73,18.19,99.9,20.95,20.93,0.02,13.34,21.27,1166.66,2.17,3.17,29.44,0,0,0,0,0,27.36,439.8
18.08.2024 04:30:00,983.58,18.16,292.69,18.16,100,20.88,20.88,0,13.31,21.23,1166.76,2.28,2.74,30.63,0,0,0,0,0,27.34,437.7
18.08.2024 04:40:00,983.53,18.19,292.73,18.17,99.9,20.92,20.9,0.02,13.32,21.25,1166.58,1.9,2.93,32,0,0,0,0,0,27.3,438.6
18.08.2024 04:50:00,983.59,18.06,292.59,18.06,100,20.75,20.75,0,13.23,21.1,1167.24,1.73,2.21,26.93,0,0,0,0,0,27.26,439.3
18.08.2024 05:00:00,983.53,17.96,292.5,17.96,100,20.62,20.62,0,13.14,20.97,1167.62,1.43,1.78,20.17,0,0,0.28,0,2.2,27.22,439.6
18.08.2024 05:10:00,983.46,17.92,292.46,17.92,100,20.57,20.57,0,13.11,20.91,1167.72,1.59,2.17,23.66,0,0,1.23,2.48,2.76,27.17,441.4
18.08.2024 05:20:00,983.44,17.89,292.43,17.89,100,20.53,20.53,0,13.09,20.88,1167.84,1.99,2.4,25.08,0,0,1.7,4.25,5.48,27.12,441.5
18.08.2024 05:30:00,983.44,17.88,292.42,17.88,100,20.52,20.52,0,13.08,20.86,1167.88,1.5,2.22,32.21,0,0,2.63,5.99,8.75,27.07,441.4
18.08.2024 05:40:00,983.45,17.82,292.36,17.82,100,20.44,20.44,0,13.03,20.78,1168.17,1.79,2.44,20.1,0,0,5.16,11.14,12.25,27.02,441.4
18.08.2024 05:50:00,983.41,17.82,292.37,17.82,100,20.44,20.44,0,13.03,20.78,1168.12,1.48,2.23,15.63,0,0,9.2,19.43,25.07,26.98,441.4
18.08.2024 06:00:00,983.34,17.88,292.43,17.88,100,20.52,20.52,0,13.08,20.86,1167.76,1.48,1.95,23.02,0,0,13.91,29.09,33.5,26.95,441.9
18.08.2024 06:10:00,983.31,17.95,292.5,17.95,100,20.61,20.61,0,13.14,20.96,1167.41,1.6,1.98,23.26,0,0,17.21,36.23,42.07,26.92,441.7
18.08.2024 06:20:00,983.24,18.02,292.58,18.02,100,20.7,20.7,0,13.2,21.05,1167,1.38,1.95,12.91,0,0,22.15,47.25,53.53,26.91,441.7
18.08.2024 06:30:00,983.18,18.11,292.68,18.11,100,20.82,20.82,0,13.27,21.17,1166.52,1.47,2.07,22.25,0,0,24.57,53.22,56.75,26.9,441.7
18.08.2024 06:40:00,983.19,18.19,292.76,18.19,100,20.92,20.92,0,13.34,21.28,1166.16,1.86,2.35,30.11,0,0,28.3,62.12,65.04,26.91,441.5
18.08.2024 06:50:00,983.26,18.26,292.82,18.26,100,21.01,21.01,0,13.4,21.37,1165.92,1.72,2.41,29.21,0,0,29.27,65.04,69.22,26.93,442.2
18.08.2024 07:00:00,983.36,18.2,292.75,18.2,100,20.93,20.93,0,13.35,21.29,1166.32,1.57,2.11,20.95,0,0,35.23,79.44,110.04,26.95,442.1
18.08.2024 07:10:00,983.39,18.22,292.77,18.22,100,20.96,20.96,0,13.36,21.31,1166.26,1.48,1.87,4.6,0,0,45.18,101.11,107.72,26.98,441.5
18.08.2024 07:20:00,983.35,18.41,292.96,18.41,100,21.21,21.21,0,13.53,21.57,1165.34,1.1,1.89,12.49,0,0,52.12,112.86,130.42,27.02,442.3
18.08.2024 07:30:00,983.26,18.56,293.12,18.54,99.9,21.41,21.39,0.02,13.64,21.75,1164.55,1.57,2.11,35.11,0,0,62.89,134.63,137.91,27.07,441.9
18.08.2024 07:40:00,983.24,18.68,293.24,18.62,99.6,21.57,21.49,0.09,13.71,21.85,1164.01,1.17,1.75,14.17,0,0,71.55,153.87,174.2,27.14,442.1
18.08.2024 07:50:00,983.23,18.67,293.23,18.54,99.2,21.56,21.39,0.17,13.64,21.75,1164.08,1.68,2.02,23.96,0,0,75.16,161.66,169.81,27.23,441.3
18.08.2024 08:00:00,983.25,18.83,293.39,18.62,98.7,21.78,21.49,0.28,13.71,21.86,1163.42,1.57,2.35,19.32,0,0,92.29,200.66,235.18,27.33,441.3
18.08.2024 08:10:00,983.29,18.98,293.54,18.58,97.5,21.98,21.43,0.55,13.67,21.8,1162.9,1.87,2.45,21.45,0,0,74.43,161.66,191.89,27.44,441.1
18.08.2024 08:20:00,983.32,19,293.56,18.55,97.2,22.01,21.39,0.62,13.64,21.76,1162.87,1.67,2.38,8.81,0,0,81.12,177.1,189.93,27.56,439.4
18.08.2024 08:30:00,983.23,19.13,293.7,18.54,96.4,22.19,21.39,0.8,13.64,21.75,1162.25,1.77,2.3,355.2,0,0,93.09,201.62,207.33,27.67,438.5
18.08.2024 08:40:00,983.14,19.29,293.87,18.59,95.7,22.41,21.45,0.96,13.68,21.81,1161.48,1.84,2.64,17.87,0,0,92.2,199.63,206.09,27.79,438.8
18.08.2024 08:50:00,983.08,19.39,293.97,18.65,95.5,22.55,21.54,1.01,13.74,21.91,1160.97,2.36,3.21,24.33,0,0,98.11,212.84,215.93,27.93,440.4
18.08.2024 09:00:00,983.07,19.35,293.93,18.66,95.8,22.49,21.55,0.94,13.75,21.92,1161.11,2.47,3.19,28.27,0,0,105.71,228.52,241.26,28.05,440.2
18.08.2024 09:10:00,983.06,19.35,293.93,18.63,95.6,22.49,21.5,0.99,13.72,21.87,1161.12,2.68,3.31,26.3,0,0,116.62,250.71,269.91,28.17,439
18.08.2024 09:20:00,983.09,19.31,293.89,18.62,95.8,22.44,21.5,0.94,13.71,21.87,1161.32,2.97,3.63,26.01,0,0,126.89,273.16,288.71,28.28,438.6
18.08.2024 09:30:00,983.2,19.38,293.95,18.66,95.6,22.54,21.54,0.99,13.74,21.91,1161.15,2.48,3.25,25.32,0,0,107.85,232.97,240.6,28.38,439.2
18.08.2024 09:40:00,983.27,19.39,293.96,18.65,95.5,22.55,21.54,1.01,13.74,21.9,1161.19,2.43,2.82,14.34,0,0,96.81,210.84,219.55,28.48,436.7
18.08.2024 09:50:00,983.22,19.49,294.06,18.68,95.1,22.69,21.58,1.11,13.77,21.95,1160.72,2.24,2.93,17,0,0,95.6,205.64,209.46,28.57,437.6
18.08.2024 10:00:00,983.25,19.57,294.14,18.73,94.9,22.8,21.64,1.16,13.8,22.01,1160.41,2.36,2.94,14.68,0,0,108.99,233.93,251.93,28.64,436.8
18.08.2024 10:10:00,983.22,19.69,294.26,18.82,94.7,22.97,21.76,1.22,13.88,22.13,1159.85,1.91,2.71,18.57,0,0,132.34,286.18,318.02,28.72,436.4
18.08.2024 10:20:00,983.16,19.82,294.4,18.81,93.9,23.16,21.75,1.41,13.87,22.12,1159.26,2.35,3.42,32.13,0,0,141.26,302.04,325.36,28.81,435.4
18.08.2024 10:30:00,983.11,19.81,294.39,18.78,93.8,23.15,21.71,1.44,13.85,22.08,1159.26,2.5,2.83,24.96,0,0,167.02,357.47,385.85,28.93,434.6
18.08.2024 10:40:00,983.13,19.81,294.39,18.73,93.5,23.15,21.64,1.5,13.81,22.01,1159.32,2.56,2.79,24.37,0,0,165.42,350.98,386.13,29.06,433.1
18.08.2024 10:50:00,983.1,19.89,294.47,18.76,93.2,23.26,21.68,1.58,13.83,22.05,1158.95,1.93,2.45,15.91,0,0,154.01,326.86,337.5,29.19,432.3
18.08.2024 11:00:00,983.07,20.18,294.77,18.87,92.2,23.68,21.84,1.85,13.93,22.21,1157.7,1.53,2.3,6.62,0,0,159.18,339.94,353.54,29.32,432.6
18.08.2024 11:10:00,983.09,20.41,295,18.87,90.9,24.02,21.84,2.19,13.93,22.21,1156.81,1.58,2.54,3.52,0,0,168.33,366.49,402.52,29.47,432.1
18.08.2024 11:20:00,983.01,20.51,295.1,18.9,90.5,24.17,21.87,2.3,13.96,22.25,1156.31,1.95,3.12,8.66,0,0,191.63,414.23,436.91,29.64,431.1
18.08.2024 11:30:00,982.86,20.69,295.3,18.9,89.5,24.44,21.87,2.57,13.96,22.25,1155.42,1.76,2.92,351.9,0,0,219.24,467.22,504.78,29.82,430
18.08.2024 11:40:00,982.72,20.9,295.52,18.91,88.4,24.76,21.89,2.87,13.97,22.27,1154.42,1.8,2.66,1.62,0,0,231.5,492.52,510.78,30.01,429.1
18.08.2024 11:50:00,982.68,21.11,295.73,18.93,87.4,25.08,21.92,3.16,13.99,22.31,1153.54,2.1,2.86,8.67,0,0,189.56,406.02,444.77,30.22,428.2
18.08.2024 12:00:00,982.71,21.07,295.69,18.9,87.4,25.02,21.86,3.15,13.96,22.25,1153.75,2.28,3.49,10.09,0,0,179.29,384.85,396.7,30.44,428.3
18.08.2024 12:10:00,982.74,21.08,295.7,18.72,86.4,25.03,21.63,3.4,13.8,22.01,1153.86,2.54,3.26,9.84,0,0,185.55,395.8,449.23,30.62,428.2
18.08.2024 12:20:00,982.74,21.17,295.79,18.77,86.2,25.17,21.7,3.47,13.85,22.08,1153.47,2.39,3.57,7.13,0,0,196.54,419.17,457.95,30.76,427.9
18.08.2024 12:30:00,982.73,21.24,295.86,18.78,85.9,25.28,21.71,3.56,13.86,22.1,1153.18,2.95,4.01,17.34,0,0,204.72,434.82,447.09,30.88,427.6
18.08.2024 12:40:00,982.79,21.37,295.99,18.91,85.9,25.48,21.89,3.59,13.97,22.27,1152.66,1.74,3.85,6.6,0,0,142.21,302.06,388.05,30.99,427.4
18.08.2024 12:50:00,982.84,21.5,296.11,18.89,85.1,25.69,21.86,3.83,13.95,22.24,1152.23,1.53,2.88,3.93,0,0,138.18,304.41,332.63,31.08,428.4
18.08.2024 13:00:00,982.88,21.53,296.14,18.84,84.7,25.73,21.8,3.94,13.91,22.17,1152.18,1.67,3.46,357.4,0,0,107.72,240.08,261.63,31.17,429.1
18.08.2024 13:10:00,982.89,21.35,295.96,18.76,85.2,25.45,21.68,3.77,13.84,22.06,1152.95,2.7,3.28,8,0,0,97.69,221.37,244.07,31.27,429.5
18.08.2024 13:20:00,982.96,21.21,295.81,18.81,86.2,25.23,21.75,3.48,13.88,22.13,1153.55,2.59,3.43,12.87,0,0,93.39,211.16,251.13,31.32,429.5
18.08.2024 13:30:00,983.04,21.22,295.81,18.88,86.5,25.25,21.84,3.41,13.94,22.22,1153.57,2.25,2.99,11.83,0,0,123.14,276.74,305.41,31.31,429.4
18.08.2024 13:40:00,982.95,21.35,295.95,18.86,85.7,25.45,21.81,3.64,13.92,22.19,1152.96,2.39,3.35,12.91,0,0,133.67,295.02,307.92,31.27,429.6
18.08.2024 13:50:00,982.87,21.43,296.04,18.88,85.4,25.58,21.84,3.73,13.94,22.22,1152.54,2.1,3.02,4.72,0,270,136.58,303.97,352.39,31.24,429.6
18.08.2024 14:00:00,982.83,21.46,296.07,18.93,85.5,25.62,21.91,3.72,13.98,22.29,1152.35,1.81,2.68,16.86,0,600,212.16,470.19,631.58,31.22,429.4
18.08.2024 14:10:00,982.86,21.5,296.11,18.91,85.2,25.69,21.88,3.8,13.97,22.27,1152.24,2.28,3.36,10.11,0,600,267.46,580.94,680.64,31.19,429.4
18.08.2024 14:20:00,982.88,21.52,296.13,18.91,85.1,25.72,21.88,3.83,13.97,22.27,1152.18,2.59,3.37,4.6,0,320,195.47,421.03,485.82,31.15,429.5
18.08.2024 14:30:00,982.9,21.66,296.27,19.03,85,25.94,22.05,3.89,14.07,22.43,1151.59,2.11,2.77,23.7,0,0,255.83,555.74,572.66,31.12,429.2
18.08.2024 14:40:00,982.89,21.9,296.51,19.11,84.2,26.32,22.16,4.16,14.15,22.55,1150.59,2.11,3.53,16.81,0,0,197.25,420.69,571.67,31.15,428.7
18.08.2024 14:50:00,982.95,21.72,296.32,18.94,84.2,26.03,21.92,4.11,13.99,22.3,1151.47,3.01,3.71,16.29,0,0,142.99,308.99,424.25,31.23,429.5
18.08.2024 15:00:00,982.92,21.65,296.26,18.96,84.7,25.92,21.96,3.97,14.01,22.34,1151.69,3.02,4.04,8.23,0,0,174.33,376.27,428.52,31.3,429.1
18.08.2024 15:10:00,982.91,21.75,296.36,18.96,84.2,26.08,21.96,4.12,14.01,22.34,1151.29,2.41,3.8,9.44,0,0,127.54,276.54,304.21,31.33,428
18.08.2024 15:20:00,982.96,21.77,296.37,19.04,84.5,26.11,22.07,4.05,14.08,22.45,1151.22,1.93,3.3,358.2,0,0,83.3,180.41,245.72,31.34,427.6
18.08.2024 15:30:00,983.05,21.8,296.4,19.09,84.6,26.16,22.13,4.03,14.12,22.51,1151.18,1.18,1.94,354,0,0,80.89,179.83,229.31,31.34,427.7
18.08.2024 15:40:00,983.08,21.79,296.38,19.16,85,26.14,22.22,3.92,14.18,22.61,1151.21,1.46,2.8,345.1,0,0,115.58,258.22,284.47,31.35,427.6
18.08.2024 15:50:00,983.06,21.7,296.29,19.09,85.1,26,22.13,3.87,14.12,22.51,1151.58,1.82,3.1,13.78,0,0,100.9,218.16,254.66,31.36,427.1
18.08.2024 16:00:00,983.1,21.55,296.14,19.13,86.1,25.76,22.18,3.58,14.16,22.56,1152.19,2.14,3.05,8.57,0,0,109.01,231.38,286.39,31.36,426.8
18.08.2024 16:10:00,983.1,21.72,296.31,19.22,85.7,26.03,22.31,3.72,14.24,22.69,1151.47,1.03,2.55,7.27,0,0,150.8,316.57,333.19,31.35,426.9
18.08.2024 16:20:00,983.09,22.03,296.62,19.3,84.5,26.53,22.42,4.11,14.31,22.8,1150.2,0.97,1.97,353.2,0,0,172.11,362.84,396.72,31.36,426.1
18.08.2024 16:30:00,983.02,22.23,296.83,19.18,82.9,26.86,22.26,4.59,14.21,22.65,1149.41,1.61,4.02,11.27,0,0,204,426.96,438.9,31.43,425.7
18.08.2024 16:40:00,982.98,22.25,296.85,19.09,82.3,26.89,22.13,4.76,14.12,22.51,1149.35,1.76,4.55,354.5,0,0,160.27,333.68,425.49,31.54,425.8
18.08.2024 16:50:00,983.03,22.12,296.72,18.98,82.4,26.68,21.98,4.69,14.03,22.36,1149.98,2.32,3.8,2.22,0,0,120.62,254.34,270.27,31.64,427.2
18.08.2024 17:00:00,983.11,22.09,296.68,18.99,82.6,26.63,21.99,4.63,14.03,22.37,1150.18,1.34,2.82,340.4,0,0,120.84,260.38,282.01,31.71,427.7
18.08.2024 17:10:00,983.22,22.1,296.68,18.92,82.2,26.64,21.9,4.74,13.97,22.27,1150.31,1.22,3.35,359.6,0,0,58.56,131.37,199.93,31.75,427.9
18.08.2024 17:20:00,983.31,21.9,296.47,18.71,82.1,26.32,21.61,4.71,13.78,21.98,1151.33,2.91,6.28,11.54,0,0,29.4,67.77,92.74,31.77,428.6
18.08.2024 17:30:00,983.4,21.61,296.17,18.66,83.3,25.86,21.54,4.32,13.74,21.9,1152.6,3.59,6.22,6.1,0,0,14.21,33.61,36.53,31.73,428.2
18.08.2024 17:40:00,983.39,21.38,295.94,18.56,84,25.5,21.42,4.08,13.66,21.78,1153.54,3.83,5.26,9.57,0,0,15.31,35.35,38.4,31.62,426.3
18.08.2024 17:50:00,983.4,21.29,295.85,18.57,84.5,25.36,21.43,3.93,13.66,21.79,1153.9,4.35,6.35,10.48,0,0,20.38,45.16,52.52,31.45,425.9
18.08.2024 18:00:00,983.38,21.26,295.82,18.6,84.8,25.31,21.46,3.85,13.69,21.83,1153.98,3.57,5.25,6.98,0,0,29.34,63.93,69.39,31.24,426
18.08.2024 18:10:00,983.35,21.24,295.81,18.64,85.1,25.28,21.51,3.77,13.72,21.88,1154,3.62,6.37,7.82,0,0,18.66,39.97,59.84,31.03,427.2
18.08.2024 18:20:00,983.44,21.11,295.67,18.62,85.7,25.08,21.49,3.59,13.71,21.85,1154.63,3.58,5.16,7.45,0,0,10.24,22.51,28.96,30.83,429.6
18.08.2024 18:30:00,983.61,20.88,295.42,18.49,86.2,24.73,21.31,3.41,13.59,21.67,1155.81,4.24,6.81,11.56,0,0,8.4,18.89,22.09,30.64,430
18.08.2024 18:40:00,983.77,20.7,295.23,18.38,86.6,24.45,21.18,3.28,13.5,21.53,1156.77,4.19,6.12,6.22,0,0,4.26,10.16,12.14,30.45,431
18.08.2024 18:50:00,983.92,20.47,294.98,18.25,87.1,24.11,21,3.11,13.38,21.34,1157.93,3.93,5.96,4.89,0,0,2.24,5.81,7.99,30.25,431.7
18.08.2024 19:00:00,983.98,20.32,294.83,18.18,87.5,23.89,20.9,2.99,13.32,21.24,1158.64,4.28,5.98,8.77,0,0,0.99,3,3.74,30.05,431.6
18.08.2024 19:10:00,984.09,20.23,294.73,18.12,87.7,23.76,20.83,2.92,13.27,21.17,1159.16,4.23,6.86,9.46,0,0,1.56,4,5.14,29.85,431.3
18.08.2024 19:20:00,984.16,20.18,294.67,18.02,87.4,23.68,20.7,2.98,13.19,21.03,1159.5,4.16,6.25,5.2,0,0,1.69,4.29,5.05,29.65,432.1
18.08.2024 19:30:00,984.18,20.09,294.58,17.88,87.1,23.55,20.51,3.04,13.07,20.84,1159.96,4.27,6.63,6.42,0,0,0.82,2.88,4.19,29.47,431.4
18.08.2024 19:40:00,984.43,19.98,294.45,17.75,87,23.39,20.35,3.04,12.96,20.67,1160.77,4.41,6.43,4.44,0,0,0,0,1.93,29.29,430.6
18.08.2024 19:50:00,984.68,19.86,294.31,17.58,86.7,23.22,20.13,3.09,12.81,20.44,1161.64,5.2,7.01,8.16,0,0,0,0,0,29.11,429.5
18.08.2024 20:00:00,984.89,19.72,294.15,17.33,86.1,23.02,19.82,3.2,12.61,20.12,1162.59,4.91,6.81,8.54,0,0,0,0,0,28.93,428.5
18.08.2024 20:10:00,985.06,19.64,294.05,17.29,86.3,22.9,19.77,3.14,12.58,20.07,1163.13,4.07,6.44,3.53,0,0,0,0,0,28.76,428.5
18.08.2024 20:20:00,985.15,19.58,293.99,17.39,87.2,22.82,19.9,2.92,12.66,20.2,1163.42,4.16,6.38,6.5,0,0,0,0,0,28.59,429.4
